3352725,1967,GB,438,4,46
3966514,1976,US,438,4,46
4016017,1977,US,438,4,46
4224089,1980,JP,438,4,46
4348802,1982,JP,438,4,46
4274909,1981,US,438,4,46
4053349,1977,US,438,4,46
4333794,1982,US,438,4,46
4362597,1982,US,438,4,46
4390393,1983,US,438,4,46
3534234,1970,US,257,4,46
3900350,1975,NL,438,4,46
3925572,1975,US,438,4,46
3958040,1976,GB,438,4,46
3961999,1976,US,438,4,46
3970486,1976,NL,257,4,46
3997378,1976,JP,438,4,46
4002511,1977,US,257,4,46
4046605,1977,US,438,4,46
4159915,1979,US,438,4,46
4170492,1979,US,438,4,46
4202916,1980,DE,438,4,46
4301324,1981,US,174,4,41
4255207,1981,US,438,4,46
4376664,1983,JP,438,4,46
4391033,1986,JP,438,4,46
4455740,1984,JP,438,4,46
3955269,1976,US,438,4,46
3640806,1972,JP,438,4,46
3919060,1975,US,438,4,46
3954523,1976,US,438,4,46
3972754,1976,US,438,4,46
3488564,1970,US,257,4,46
3591840,1971,US,257,4,46
3670403,1972,US,438,4,46
3971684,1976,US,216,1,19
4042726,1977,JP,438,4,46
4093503,1978,US,216,1,19
4019248,1977,GB,438,4,46
4039702,1977,US,427,1,12
4404736,1983,JP,438,4,46
4333227,1982,US,438,4,46
4473598,1984,US,438,4,46
4493740,1985,JP,438,4,46
4546538,1985,JP,438,4,46
3600651,1971,US,257,4,46
3940288,1976,JP,438,4,46
3976524,1976,US,438,4,46
4060427,1977,US,438,4,46
4063992,1977,US,438,4,46
4103415,1978,US,438,4,46
4157269,1979,US,438,4,46
4242791,1981,US,438,4,46
4001465,1977,DE,438,4,46
4172005,1979,JP,438,4,46
3911562,1975,US,438,4,46
4187516,1980,US,257,4,46
4225879,1980,US,257,4,46
4252579,1981,US,438,4,46
4272302,1981,US,438,4,46
4209797,1980,JP,257,4,46
4327476,1982,JP,438,4,46
4400411,1983,US,438,4,46
4474624,1984,US,438,4,46
4554726,1985,US,438,4,46
4558508,1985,US,438,4,46
3753803,1973,JP,438,4,46
3767493,1973,US,438,4,46
4040891,1977,US,438,4,46
4397075,1983,US,438,4,46
4462846,1984,US,148,5,52
3386864,1968,US,438,4,46
4039539,1977,DE,534,1,14
4111724,1978,JP,438,4,46
4191788,1980,US,438,4,46
4231056,1980,US,257,4,46
4375645,1983,JP,257,4,46
4378565,1983,US,257,4,46
4398992,1983,US,438,4,46
4612701,1986,US,257,4,46
3660735,1972,US,257,4,46
3750268,1973,US,438,4,46
3755720,1973,US,257,4,46
3756876,1973,US,438,4,46
3622382,1971,DE,428,6,69
3755014,1973,NL,438,4,46
3771218,1973,US,438,4,46
3783047,1974,NL,257,4,46
3788894,1974,DE,438,4,46
3793088,1974,US,438,4,46
3798061,1974,JP,427,1,12
3874919,1975,US,438,4,46
3897274,1975,US,438,4,46
3924024,1975,US,438,4,46
3411051,1968,US,257,4,46
3412295,1968,US,257,4,46
3579391,1971,US,438,4,46
3623219,1971,US,438,4,46
3944447,1976,US,438,4,46
3984859,1976,JP,257,4,46
3994011,1976,JP,257,4,46
4016007,1977,JP,438,4,46
4017885,1977,US,257,4,46
4057823,1977,US,257,4,46
3475234,1969,US,438,4,46
3753807,1973,CA,438,4,46
3898105,1975,US,438,4,46
3966501,1976,JP,438,4,46
4039358,1977,JP,438,4,46
4050967,1977,US,438,4,46
4062707,1977,JP,438,4,46
3699646,1972,US,438,4,46
3958323,1976,US,438,4,46
4033797,1977,US,438,4,46
4151537,1979,US,257,4,46
4279947,1981,US,427,1,12
3886587,1975,US,257,4,46
4056415,1977,US,438,4,46
4325182,1982,US,438,4,46
4542396,1985,US,257,4,46
4554728,1985,US,438,4,46
4108686,1978,US,438,4,46
4206005,1980,US,438,4,46
4324038,1982,US,438,4,46
4462040,1984,US,257,4,46
4513303,1985,US,257,4,46
4484979,1984,US,438,4,46
4631219,1986,US,428,6,69
3894893,1975,JP,438,4,46
4184085,1980,JP,365,2,24
4199772,1980,JP,257,4,46
4222062,1980,US,257,4,46
4260436,1981,US,438,4,46
4272776,1981,NL,257,4,46
2992903,1983,US,257,4,46
3160521,1964,DE,117,1,19
3160522,1964,DE,117,1,19
3348962,1967,US,117,1,19
3600237,1971,US,117,1,19
4035829,1977,US,257,4,46
4046618,1977,US,117,1,19
4058418,1977,US,117,1,19
4196041,1980,US,117,1,19
4211582,1980,US,438,4,46
3913124,1975,US,257,4,46
4037306,1977,US,438,4,46
4280272,1981,JP,438,4,46
4329772,1982,JP,438,4,46
4338618,1982,JP,257,4,46
4339869,1982,US,438,4,46
4435896,1984,US,438,4,46
3661636,1972,US,117,1,19
3956033,1976,US,438,4,46
4309716,1982,US,257,4,46
3381182,1968,US,257,4,46
4118728,1978,US,257,4,46
4149177,1979,US,257,4,46
4356622,1982,DE,438,4,46
4504332,1985,JP,438,4,46
4522661,1985,US,148,5,52
4578142,1986,US,117,1,19
4649625,1987,US,438,4,46
3331716,1967,NL,118,1,12
3368113,1968,US,257,4,46
3411200,1968,US,438,4,46
3423255,1969,US,438,4,46
3574007,1971,US,438,4,46
3624463,1971,US,257,4,46
3829889,1974,US,257,4,46
3755001,1973,NL,438,4,46
4187125,1980,US,438,4,46
4272308,1981,US,438,4,46
4313255,1982,JP,438,4,46
4373965,1983,US,438,4,46
4394196,1983,JP,438,4,46
3783044,1974,US,438,4,46
3847687,1974,US,438,4,46
4125418,1978,GB,438,4,46
3574008,1971,US,438,4,46
3655457,1972,US,438,4,46
3796613,1974,US,438,4,46
3975221,1976,US,438,4,46
4047217,1977,US,257,4,46
4080619,1978,JP,257,4,46
4115797,1978,US,257,4,46
3878552,1975,US,257,4,46
3904450,1975,US,438,4,46
4231057,1980,JP,257,4,46
4317127,1982,JP,257,4,46
4320411,1982,JP,257,4,46
3757733,1973,US,118,1,12
4180432,1979,US,438,4,46
4244799,1981,US,204,1,19
